Index	Date	Hour	Original	Predicted	Error	Relative Error
1246	6/21/2014	21	109	109	0	-0.001762155
1247	6/21/2014	22	53	62	-9	-0.178340603
1248	6/21/2014	23	37	35	2	0.04013465
1249	6/22/2014	0	48	53	-5	-0.118960278
1250	6/22/2014	1	116	115	1	0.00416349
1251	6/22/2014	2	235	232	3	0.010039878
1252	6/22/2014	3	389	396	-7	-0.019004982
1253	6/22/2014	4	592	604	-12	-0.02191967
1254	6/22/2014	5	917	820	97	0.105441849
1255	6/22/2014	6	1089	1062	27	0.024607662
1256	6/22/2014	7	1003	1108	-105	-0.10483502
1257	6/22/2014	8	910	927	-17	-0.019462142
1258	6/22/2014	9	841	940	-99	-0.117890675
1259	6/22/2014	10	911	901	10	0.010411475
1260	6/22/2014	11	848	899	-51	-0.060794749
1261	6/22/2014	12	934	871	63	0.066797142
1262	6/22/2014	13	1081	855	226	0.208176281
1263	6/22/2014	14	1094	1063	31	0.028176932
1264	6/22/2014	15	1047	1030	17	0.016135886
1265	6/22/2014	16	1174	1058	116	0.098540138
1266	6/22/2014	17	1099	986	113	0.102038425
1267	6/22/2014	18	696	859	-163	-0.234692472
1268	6/22/2014	19	434	388	46	0.104138961
1269	6/22/2014	20	221	215	6	0.02426243
1270	6/22/2014	21	103	129	-26	-0.252653481
1271	6/22/2014	22	58	58	0	-0.004555456
1272	6/22/2014	23	36	37	-1	-0.046290651
1273	6/23/2014	0	60	52	8	0.1202962
1274	6/23/2014	1	135	139	-4	-0.035529546
1275	6/23/2014	2	260	263	-3	-0.011847709
1276	6/23/2014	3	400	408	-8	-0.020420241
1277	6/23/2014	4	657	609	48	0.071935326
1278	6/23/2014	5	998	940	58	0.057743909
1279	6/23/2014	6	1165	1165	0	-0.000299558
1280	6/23/2014	7	1157	1148	9	0.007396386
1281	6/23/2014	8	1297	1055	242	0.185886447
1282	6/23/2014	9	1255	1183	72	0.05709305
1283	6/23/2014	10	1210	1241	-31	-0.0258813
1284	6/23/2014	11	1242	1093	149	0.119655013
1285	6/23/2014	12	1115	1210	-95	-0.085493889
1286	6/23/2014	13	1009	1067	-58	-0.057972031
1287	6/23/2014	14	976	1025	-49	-0.050545952
1288	6/23/2014	15	1080	988	92	0.084548737
1289	6/23/2014	16	1008	1183	-175	-0.174396274
1290	6/23/2014	17	1044	927	117	0.111205435
1291	6/23/2014	18	770	789	-19	-0.025734146
1292	6/23/2014	19	376	440	-64	-0.171745144
1293	6/23/2014	20	201	196	5	0.02418492
1294	6/23/2014	21	109	111	-2	-0.027317798
1295	6/23/2014	22	67	59	8	0.111170172
1296	6/23/2014	23	49	44	5	0.1014656
1297	6/24/2014	0	69	68	1	0.003675548
1298	6/24/2014	1	151	146	5	0.027824858
1299	6/24/2014	2	271	290	-19	-0.073787161
1300	6/24/2014	3	403	431	-28	-0.071949828
1301	6/24/2014	4	735	647	88	0.119429577
1302	6/24/2014	5	977	1039	-62	-0.063847285
1303	6/24/2014	6	1124	1188	-64	-0.057488227
1304	6/24/2014	7	1143	1118	25	0.021479192
1305	6/24/2014	8	1195	1089	106	0.088518881
1306	6/24/2014	9	1176	1132	44	0.037056089
1307	6/24/2014	10	1120	1186	-66	-0.059801469
1308	6/24/2014	11	1142	1020	122	0.106369863
1309	6/24/2014	12	1045	1113	-68	-0.065156823
1310	6/24/2014	13	919	1034	-115	-0.125987825
1311	6/24/2014	14	951	939	12	0.011883937
1312	6/24/2014	15	990	981	9	0.009010675
1313	6/24/2014	16	1056	1079	-23	-0.021789547
1314	6/24/2014	17	1040	985	55	0.052328031
1315	6/24/2014	18	820	761	59	0.071728195
1316	6/24/2014	19	456	449	7	0.01358676
1317	6/24/2014	20	227	226	1	0.001280207
1318	6/24/2014	21	112	120	-8	-0.072115266
1319	6/24/2014	22	67	63	4	0.059457114
1320	6/24/2014	23	53	46	7	0.120707722
1321	6/25/2014	0	81	70	11	0.134533165
1322	6/25/2014	1	137	168	-31	-0.232025997
1323	6/25/2014	2	285	267	18	0.059910353
1324	6/25/2014	3	445	438	7	0.013529079
1325	6/25/2014	4	719	728	-9	-0.012842654
1326	6/25/2014	5	939	1066	-127	-0.136302221
1327	6/25/2014	6	1128	1105	23	0.019683506
1328	6/25/2014	7	1156	1134	22	0.018212117
1329	6/25/2014	8	1059	1185	-126	-0.119181204
1330	6/25/2014	9	1259	1044	215	0.170171421
1331	6/25/2014	10	1167	1198	-31	-0.026863327
1332	6/25/2014	11	1166	1138	28	0.023665708
1333	6/25/2014	12	1111	1100	11	0.009880927
1334	6/25/2014	13	998	1054	-56	-0.056793343
1335	6/25/2014	14	1060	1012	48	0.044441922
1336	6/25/2014	15	1065	1101	-36	-0.034113519
1337	6/25/2014	16	1138	1104	34	0.029048201
1338	6/25/2014	17	1102	1079	23	0.020148093
1339	6/25/2014	18	867	826	41	0.047169297
1340	6/25/2014	19	517	478	39	0.074240366
1341	6/25/2014	20	260	247	13	0.04900385
1342	6/25/2014	21	131	130	1	0.007048942
1343	6/25/2014	22	77	71	6	0.065967378
1344	6/25/2014	23	50	52	-2	-0.054552542
1345	6/26/2014	0	89	72	17	0.185855621
1346	6/26/2014	1	181	178	3	0.014803718
1347	6/26/2014	2	326	337	-11	-0.036684769
1348	6/26/2014	3	517	484	33	0.062923538
1349	6/26/2014	4	834	826	8	0.008879389
1350	6/26/2014	5	1102	1166	-64	-0.058941329
1351	6/26/2014	6	1375	1288	87	0.063030867
1352	6/26/2014	7	1283	1330	-47	-0.036684855
1353	6/26/2014	8	1243	1276	-33	-0.027347965
1354	6/26/2014	9	1306	1259	47	0.035823232
1355	6/26/2014	10	1452	1265	187	0.128709595
1356	6/26/2014	11	1373	1389	-16	-0.01201991
1357	6/26/2014	12	1395	1266	129	0.091792447
1358	6/26/2014	13	1312	1256	56	0.042102419
1359	6/26/2014	14	1313	1276	37	0.02787463
1360	6/26/2014	15	1330	1299	31	0.022880592
1361	6/26/2014	16	1392	1346	46	0.032955504
1362	6/26/2014	17	1242	1332	-90	-0.073053829
1363	6/26/2014	18	1063	906	157	0.147660662
1364	6/26/2014	19	600	574	26	0.041743931
1365	6/26/2014	20	322	297	25	0.074882218
1366	6/26/2014	21	169	151	18	0.102481978
1367	6/26/2014	22	96	92	4	0.039347721
1368	6/26/2014	23	54	63	-9	-0.176089528
1369	6/27/2014	0	91	84	7	0.066679034
1370	6/27/2014	1	183	180	3	0.013762853
1371	6/27/2014	2	322	350	-28	-0.087002808
1372	6/27/2014	3	422	502	-80	-0.191856366
1373	6/27/2014	4	861	722	139	0.161103602
1374	6/27/2014	5	1131	1179	-48	-0.042663766
1375	6/27/2014	6	1289	1366	-77	-0.060209581
1376	6/27/2014	7	1076	1274	-198	-0.184795639
1377	6/27/2014	8	1045	1115	-70	-0.066994788
1378	6/27/2014	9	1148	1168	-20	-0.017434475
1379	6/27/2014	10	1073	1193	-120	-0.112084309
1380	6/27/2014	11	1181	1139	42	0.034750649
1381	6/27/2014	12	1098	1143	-45	-0.041081723
1382	6/27/2014	13	1225	1022	203	0.165531338
1383	6/27/2014	14	1093	1217	-124	-0.114032179
1384	6/27/2014	15	1318	1127	191	0.144823524
1385	6/27/2014	16	1610	1302	308	0.191281301
1386	6/27/2014	17	1645	1454	191	0.115806289
1387	6/27/2014	18	1239	1197	42	0.03335649
1388	6/27/2014	19	722	623	99	0.136386281
1389	6/27/2014	20	406	343	63	0.154935773
1390	6/27/2014	21	181	191	-10	-0.058700548
1391	6/27/2014	22	104	99	5	0.039478199
1392	6/27/2014	23	69	66	3	0.041280438
1393	6/28/2014	0	115	107	8	0.069187805
1394	6/28/2014	1	239	218	21	0.084127441
1395	6/28/2014	2	428	412	16	0.035527637
1396	6/28/2014	3	698	597	101	0.144417884
1397	6/28/2014	4	1063	1137	-74	-0.070485271
1398	6/28/2014	5	1680	1329	351	0.208863619
1399	6/28/2014	6	2009	1818	191	0.095066288
1400	6/28/2014	7	2153	1736	417	0.193482724
1401	6/28/2014	8	1849	1874	-25	-0.013837011
1402	6/28/2014	9	1773	1796	-23	-0.013404201
1403	6/28/2014	10	1761	1649	112	0.063439292
1404	6/28/2014	11	1698	1709	-11	-0.007001814
1405	6/28/2014	12	1417	1598	-181	-0.128237313
1406	6/28/2014	13	1149	1346	-197	-0.17207059
1407	6/28/2014	14	1450	1182	268	0.184282993
1408	6/28/2014	15	1533	1553	-20	-0.013463345
1409	6/28/2014	16	1699	1670	29	0.01665869
1410	6/28/2014	17	1702	1573	129	0.075439965
1411	6/28/2014	18	1222	1287	-65	-0.053913371
1412	6/28/2014	19	782	696	86	0.109169111
1413	6/28/2014	20	449	391	58	0.127194964
1414	6/28/2014	21	170	207	-37	-0.222567914
1415	6/28/2014	22	103	100	3	0.029034245
1416	6/28/2014	23	79	66	13	0.15992478
1417	6/29/2014	0	90	128	-38	-0.425706965
1418	6/29/2014	1	142	186	-44	-0.312809751
1419	6/29/2014	2	367	287	80	0.21687189
1420	6/29/2014	3	512	574	-62	-0.121724681
1421	6/29/2014	4	888	925	-37	-0.041816186
1422	6/29/2014	5	1481	1230	251	0.16908656
1423	6/29/2014	6	1768	1694	74	0.041479987
1424	6/29/2014	7	1824	1672	152	0.082793724
1425	6/29/2014	8	1505	1561	-56	-0.037395478
1426	6/29/2014	9	1473	1548	-75	-0.051362775
1427	6/29/2014	10	1421	1447	-26	-0.018906519
1428	6/29/2014	11	1409	1439	-30	-0.021338101
1429	6/29/2014	12	1304	1333	-29	-0.022473126
1430	6/29/2014	13	1369	1243	126	0.09168709
1431	6/29/2014	14	927	1406	-479	-0.516910264
1432	6/29/2014	15	1065	1076	-11	-0.011176724
1433	6/29/2014	16	1260	1252	8	0.005890984
1434	6/29/2014	17	1428	1293	135	0.094004092
1435	6/29/2014	18	1082	1147	-65	-0.060943374
1436	6/29/2014	19	595	634	-39	-0.066878817
1437	6/29/2014	20	248	321	-73	-0.296433292
1438	6/29/2014	21	130	124	6	0.040288855
1439	6/29/2014	22	86	80	6	0.062287755
1440	6/29/2014	23	51	57	-6	-0.136834758
1441	6/30/2014	0	100	82	18	0.172478683
1442	6/30/2014	1	161	186	-25	-0.159702801
1443	6/30/2014	2	289	319	-30	-0.1043718
1444	6/30/2014	3	515	446	69	0.133253212
1445	6/30/2014	4	735	889	-154	-0.210595535
1446	6/30/2014	5	1074	1146	-72	-0.067738794
1447	6/30/2014	6	1399	1332	67	0.047666589
1448	6/30/2014	7	1561	1378	183	0.116794267
1449	6/30/2014	8	1631	1440	191	0.117069687
1450	6/30/2014	9	1894	1571	323	0.170288424
1451	6/30/2014	10	1866	1716	150	0.079999019
1452	6/30/2014	11	1828	1718	110	0.059891677
1453	6/30/2014	12	1611	1580	31	0.018627993
1454	6/30/2014	13	1393	1468	-75	-0.054552047
1455	6/30/2014	14	1625	1292	333	0.204436365
1456	6/30/2014	15	1570	1681	-111	-0.070760703
1457	6/30/2014	16	1776	1750	26	0.014077097
1458	6/30/2014	17	1946	1783	163	0.083353667
1459	6/30/2014	18	1149	1412	-263	-0.22966578
1460	6/30/2014	19	378	694	-316	-0.837589537
1461	6/30/2014	20	204	228	-24	-0.120029195
1462	6/30/2014	21	82	108	-26	-0.321764509
1463	6/30/2014	22	70	63	7	0.099007581
1464	6/30/2014	23	53	52	1	0.011253352
1465	7/1/2014	0	63	85	-22	-0.360852802
1466	7/1/2014	1	128	122	6	0.044986041
1467	7/1/2014	2	261	267	-6	-0.024385088
1468	7/1/2014	3	414	421	-7	-0.018016749
1469	7/1/2014	4	584	728	-144	-0.247535946
1470	7/1/2014	5	815	959	-144	-0.177016076
1471	7/1/2014	6	997	1101	-104	-0.104984518
1472	7/1/2014	7	1035	1156	-121	-0.117497449
1473	7/1/2014	8	982	1063	-81	-0.082604903
1474	7/1/2014	9	1138	1137	1	0.000441629
1475	7/1/2014	10	964	1185	-221	-0.229888461
1476	7/1/2014	11	993	1050	-57	-0.057494731
1477	7/1/2014	12	943	948	-5	-0.005685017
1478	7/1/2014	13	818	980	-162	-0.198364377
1479	7/1/2014	14	840	856	-16	-0.019476381
1480	7/1/2014	15	948	986	-38	-0.040255193
1481	7/1/2014	16	991	1176	-185	-0.187665454
1482	7/1/2014	17	942	1127	-185	-0.19705261
1483	7/1/2014	18	607	736	-129	-0.214055799
1484	7/1/2014	19	395	347	48	0.120228375
1485	7/1/2014	20	179	217	-38	-0.216407851
1486	7/1/2014	21	101	88	13	0.121350368
1487	7/1/2014	22	49	69	-20	-0.422101138
1488	7/1/2014	23	30	36	-6	-0.217999118
1489	7/2/2014	0	71	50	21	0.292217792
1490	7/2/2014	1	138	130	8	0.053281324
1491	7/2/2014	2	250	283	-33	-0.132668843
1492	7/2/2014	3	389	402	-13	-0.035911728
1493	7/2/2014	4	619	595	24	0.038203631
1494	7/2/2014	5	799	971	-172	-0.215616882
1495	7/2/2014	6	980	1053	-73	-0.074936163
1496	7/2/2014	7	1056	1110	-54	-0.051422002
1497	7/2/2014	8	1006	1060	-54	-0.05439427
1498	7/2/2014	9	1060	1154	-94	-0.089431413
1499	7/2/2014	10	1064	1058	6	0.004702237
1500	7/2/2014	11	1001	1108	-107	-0.106961272
1501	7/2/2014	12	941	959	-18	-0.020058885
1502	7/2/2014	13	906	876	30	0.033055749
1503	7/2/2014	14	845	959	-114	-0.135552983
1504	7/2/2014	15	881	946	-65	-0.073798295
1505	7/2/2014	16	909	1048	-139	-0.15372945
1506	7/2/2014	17	953	1045	-92	-0.097267823
1507	7/2/2014	18	668	690	-22	-0.033435855
1508	7/2/2014	19	353	381	-28	-0.080292193
1509	7/2/2014	20	194	193	1	0.003094285
1510	7/2/2014	21	113	91	22	0.190530562
1511	7/2/2014	22	72	70	2	0.019637516
1512	7/2/2014	23	65	49	16	0.244376355
1513	7/3/2014	0	72	92	-20	-0.287501035
1514	7/3/2014	1	133	130	3	0.018349124
1515	7/3/2014	2	302	275	27	0.088187349
1516	7/3/2014	3	405	470	-65	-0.161252206
1517	7/3/2014	4	602	644	-42	-0.071393457
1518	7/3/2014	5	810	899	-89	-0.110783676
1519	7/3/2014	6	991	1078	-87	-0.088018875
1520	7/3/2014	7	996	1144	-148	-0.148823837
1521	7/3/2014	8	950	1012	-62	-0.065676115
1522	7/3/2014	9	1028	1109	-81	-0.079134177
1523	7/3/2014	10	1082	1044	38	0.034764946
1524	7/3/2014	11	1084	1112	-28	-0.025866898
1525	7/3/2014	12	928	1026	-98	-0.106474242
1526	7/3/2014	13	904	905	-1	-0.001780099
1527	7/3/2014	14	918	873	45	0.048354908
1528	7/3/2014	15	870	1013	-143	-0.165246263
1529	7/3/2014	16	917	997	-80	-0.088277733
1530	7/3/2014	17	934	1004	-70	-0.07574887
1531	7/3/2014	18	634	687	-53	-0.084759314
1532	7/3/2014	19	394	341	53	0.133625888
1533	7/3/2014	20	197	190	7	0.031989936
1534	7/3/2014	21	85	103	-18	-0.223289077
1535	7/3/2014	22	49	57	-8	-0.163496587
1536	7/3/2014	23	54	35	19	0.335891127
1537	7/4/2014	0	73	84	-11	-0.153723656
1538	7/4/2014	1	127	137	-10	-0.080828007
1539	7/4/2014	2	239	242	-3	-0.015189982
1540	7/4/2014	3	390	381	9	0.020768716
1541	7/4/2014	4	621	609	12	0.018196801
1542	7/4/2014	5	707	847	-140	-0.19870165
1543	7/4/2014	6	978	907	71	0.072484747
1544	7/4/2014	7	927	1045	-118	-0.127421495
1545	7/4/2014	8	898	954	-56	-0.062593957
1546	7/4/2014	9	1002	1051	-49	-0.049294197
1547	7/4/2014	10	984	1010	-26	-0.026589596
1548	7/4/2014	11	1059	1022	37	0.034797869
1549	7/4/2014	12	890	984	-94	-0.106112455
1550	7/4/2014	13	769	838	-69	-0.089895912
1551	7/4/2014	14	862	827	35	0.03994723
1552	7/4/2014	15	923	915	8	0.008491246
1553	7/4/2014	16	879	1008	-129	-0.147711554
1554	7/4/2014	17	896	929	-33	-0.037241138
1555	7/4/2014	18	748	612	136	0.18139964
1556	7/4/2014	19	441	393	48	0.107188404
1557	7/4/2014	20	211	219	-8	-0.041642877
1558	7/4/2014	21	121	97	24	0.191805322
1559	7/4/2014	22	72	68	4	0.041736958
1560	7/4/2014	23	54	58	-4	-0.077831502
1561	7/5/2014	0	67	75	-8	-0.120230689
1562	7/5/2014	1	121	128	-7	-0.063151616
1563	7/5/2014	2	266	255	11	0.038362493
1564	7/5/2014	3	429	412	17	0.03785438
1565	7/5/2014	4	629	650	-21	-0.033751706
1566	7/5/2014	5	930	815	115	0.122933591
1567	7/5/2014	6	1052	1140	-88	-0.084488459
1568	7/5/2014	7	1119	1061	58	0.051590338
1569	7/5/2014	8	1071	1039	32	0.029430024
1570	7/5/2014	9	1133	1157	-24	-0.021576119
1571	7/5/2014	10	985	1119	-134	-0.136138729
1572	7/5/2014	11	1033	1014	19	0.018371981
1573	7/5/2014	12	902	932	-30	-0.033852938
1574	7/5/2014	13	833	866	-33	-0.040008498
1575	7/5/2014	14	861	879	-18	-0.021409228
1576	7/5/2014	15	893	901	-8	-0.009318583
1577	7/5/2014	16	908	933	-25	-0.028294978
1578	7/5/2014	17	918	946	-28	-0.030963157
1579	7/5/2014	18	634	662	-28	-0.045027618
1580	7/5/2014	19	461	384	77	0.166994033
1581	7/5/2014	20	238	223	15	0.061473714
1582	7/5/2014	21	140	123	17	0.11827646
1583	7/5/2014	22	68	74	-6	-0.10270872
1584	7/5/2014	23	55	53	2	0.019109482
1585	7/6/2014	0	66	77	-11	-0.180711962
1586	7/6/2014	1	141	125	16	0.112759136
1587	7/6/2014	2	224	288	-64	-0.29003106
1588	7/6/2014	3	411	371	40	0.096797225
1589	7/6/2014	4	563	648	-85	-0.152134046
1590	7/6/2014	5	804	755	49	0.05991038
1591	7/6/2014	6	946	1009	-63	-0.066957945
1592	7/6/2014	7	348	980	-632	-1.818341363
1593	7/6/2014	8	366	432	-66	-0.182975084
1594	7/6/2014	9	678	504	174	0.256016696
1595	7/6/2014	10	1108	788	320	0.288169813
1596	7/6/2014	11	965	1164	-199	-0.2066554
1597	7/6/2014	12	941	801	140	0.148355109
1598	7/6/2014	13	962	794	168	0.17407564
1599	7/6/2014	14	998	935	63	0.062679828
1600	7/6/2014	15	1090	986	104	0.094516884
1601	7/6/2014	16	1073	1011	62	0.057054061
1602	7/6/2014	17	1007	1043	-36	-0.035902306
1603	7/6/2014	18	688	732	-44	-0.064617498
1604	7/6/2014	19	397	422	-25	-0.063607986
1605	7/6/2014	20	228	209	19	0.081661298
1606	7/6/2014	21	103	123	-20	-0.196944693
1607	7/6/2014	22	50	60	-10	-0.218569843
1608	7/6/2014	23	44	46	-2	-0.051978678
1609	7/7/2014	0	67	57	10	0.143581039
1610	7/7/2014	1	127	132	-5	-0.046445954
1611	7/7/2014	2	258	248	10	0.038090306
1612	7/7/2014	3	343	393	-50	-0.146400336
1613	7/7/2014	4	612	519	93	0.151357681
1614	7/7/2014	5	893	846	47	0.052046583
1615	7/7/2014	6	1087	1049	38	0.034846885
1616	7/7/2014	7	1081	818	263	0.242815535
1617	7/7/2014	8	1035	972	63	0.060375683
1618	7/7/2014	9	1180	1206	-26	-0.022607685
1619	7/7/2014	10	1213	1256	-43	-0.036192509
1620	7/7/2014	11	1125	1183	-58	-0.052318535
1621	7/7/2014	12	1043	996	47	0.044555487
1622	7/7/2014	13	965	971	-6	-0.006705145
1623	7/7/2014	14	955	1015	-60	-0.063488328
1624	7/7/2014	15	1012	1012	0	-0.000931588
1625	7/7/2014	16	1027	1035	-8	-0.008631368
1626	7/7/2014	17	1109	1027	82	0.07374044
1627	7/7/2014	18	831	766	65	0.07802325
1628	7/7/2014	19	465	508	-43	-0.094145744
1629	7/7/2014	20	224	236	-12	-0.057229707
1630	7/7/2014	21	132	114	18	0.129610089
1631	7/7/2014	22	75	68	7	0.084422924
1632	7/7/2014	23	74	64	10	0.134372185
1633	7/8/2014	0	70	92	-22	-0.317158623
1634	7/8/2014	1	140	131	9	0.059404743
1635	7/8/2014	2	324	269	55	0.167751877
1636	7/8/2014	3	465	515	-50	-0.109128611
1637	7/8/2014	4	733	713	20	0.026528054
1638	7/8/2014	5	1023	950	73	0.070919159
1639	7/8/2014	6	1182	1253	-71	-0.060216292
1640	7/8/2014	7	1138	907	231	0.202531075
1641	7/8/2014	8	1113	1040	73	0.064692102
1642	7/8/2014	9	1211	1319	-108	-0.08998367
1643	7/8/2014	10	1190	1265	-75	-0.063367504
1644	7/8/2014	11	1141	1133	8	0.006180813
1645	7/8/2014	12	1039	1060	-21	-0.02116004
1646	7/8/2014	13	940	1009	-69	-0.073544795
1647	7/8/2014	14	977	1000	-23	-0.024480486
1648	7/8/2014	15	949	1036	-87	-0.092076181
1649	7/8/2014	16	1047	964	83	0.078958241
1650	7/8/2014	17	1069	1067	2	0.001427824
1651	7/8/2014	18	740	800	-60	-0.082084606
1652	7/8/2014	19	419	448	-29	-0.070524039
1653	7/8/2014	20	181	218	-37	-0.205051986
1654	7/8/2014	21	116	106	10	0.080991961
1655	7/8/2014	22	74	64	10	0.128133046
1656	7/8/2014	23	74	62	12	0.15008169
1657	7/9/2014	0	70	84	-14	-0.205709295
1658	7/9/2014	1	152	133	19	0.122597804
1659	7/9/2014	2	275	290	-15	-0.057707865
1660	7/9/2014	3	410	427	-17	-0.042995768
1661	7/9/2014	4	627	651	-24	-0.039259861
1662	7/9/2014	5	835	913	-78	-0.094599617
1663	7/9/2014	6	1002	1010	-8	-0.008102344
1664	7/9/2014	7	906	811	95	0.103939302
1665	7/9/2014	8	874	892	-18	-0.020684058
1666	7/9/2014	9	938	1091	-153	-0.163135577
1667	7/9/2014	10	1005	1046	-41	-0.041138177
1668	7/9/2014	11	1009	980	29	0.028200244
1669	7/9/2014	12	926	960	-34	-0.037621149
1670	7/9/2014	13	853	894	-41	-0.048105936
1671	7/9/2014	14	769	887	-118	-0.154143388
1672	7/9/2014	15	873	843	30	0.033558611
1673	7/9/2014	16	876	936	-60	-0.069026268
1674	7/9/2014	17	896	930	-34	-0.038551373
1675	7/9/2014	18	689	653	36	0.052178207
1676	7/9/2014	19	365	415	-50	-0.139162998
1677	7/9/2014	20	201	189	12	0.054952434
1678	7/9/2014	21	117	114	3	0.020133834
1679	7/9/2014	22	73	64	9	0.120084296
1680	7/9/2014	23	74	66	8	0.102301742
1681	7/10/2014	0	77	78	-1	-0.023542471
1682	7/10/2014	1	101	150	-49	-0.488069279
1683	7/10/2014	2	217	209	8	0.036404312
1684	7/10/2014	3	373	351	22	0.058316904
1685	7/10/2014	4	518	617	-99	-0.192932181
1686	7/10/2014	5	572	779	-207	-0.363382599
1687	7/10/2014	6	885	748	137	0.154378752
1688	7/10/2014	7	894	714	180	0.200504493
1689	7/10/2014	8	865	885	-20	-0.023316032
1690	7/10/2014	9	977	1025	-48	-0.049681797
1691	7/10/2014	10	1017	1060	-43	-0.043136754
1692	7/10/2014	11	1041	972	69	0.065976136
1693	7/10/2014	12	907	991	-84	-0.092766549
1694	7/10/2014	13	816	881	-65	-0.08046263
1695	7/10/2014	14	787	835	-48	-0.061755043
1696	7/10/2014	15	861	872	-11	-0.013865904
1697	7/10/2014	16	859	926	-67	-0.078318624
1698	7/10/2014	17	897	911	-14	-0.0166828
1699	7/10/2014	18	659	671	-12	-0.0183804
1700	7/10/2014	19	380	383	-3	-0.008025115
1701	7/10/2014	20	214	192	22	0.100982752
1702	7/10/2014	21	109	118	-9	-0.091715349
1703	7/10/2014	22	64	65	-1	-0.017052231
1704	7/10/2014	23	65	62	3	0.03676562
1705	7/11/2014	0	83	69	14	0.164958898
1706	7/11/2014	1	150	147	3	0.018300118
1707	7/11/2014	2	254	299	-45	-0.177685697
1708	7/11/2014	3	351	377	-26	-0.076571889
1709	7/11/2014	4	588	567	21	0.035500085
1710	7/11/2014	5	815	802	13	0.015473916
1711	7/11/2014	6	1035	1055	-20	-0.019540954
1712	7/11/2014	7	1040	1000	40	0.037826559
1713	7/11/2014	8	917	1001	-84	-0.092066805
1714	7/11/2014	9	958	1037	-79	-0.083420623
1715	7/11/2014	10	960	1017	-57	-0.060292558
1716	7/11/2014	11	1053	973	80	0.075819107
1717	7/11/2014	12	880	979	-99	-0.113176096
1718	7/11/2014	13	815	836	-21	-0.026936884
1719	7/11/2014	14	757	804	-47	-0.063013843
1720	7/11/2014	15	801	836	-35	-0.044611962
1721	7/11/2014	16	862	861	1	0.001027633
1722	7/11/2014	17	877	920	-43	-0.049261391
1723	7/11/2014	18	580	665	-85	-0.148221855
1724	7/11/2014	19	358	340	18	0.049078482
1725	7/11/2014	20	204	189	15	0.06980454
1726	7/11/2014	21	114	119	-5	-0.048537007
1727	7/11/2014	22	66	68	-2	-0.038399004
1728	7/11/2014	23	55	66	-11	-0.215369139
1729	7/12/2014	0	77	62	15	0.187928701
1730	7/12/2014	1	109	137	-28	-0.258746187
1731	7/12/2014	2	232	228	4	0.016239668
1732	7/12/2014	3	350	357	-7	-0.021605755
1733	7/12/2014	4	555	548	7	0.011408292
1734	7/12/2014	5	748	746	2	0.002472086
1735	7/12/2014	6	949	983	-34	-0.036576765
1736	7/12/2014	7	1025	933	92	0.089419435
1737	7/12/2014	8	964	951	13	0.013137778
1738	7/12/2014	9	951	1031	-80	-0.084516212
1739	7/12/2014	10	950	981	-31	-0.032711273
1740	7/12/2014	11	902	994	-92	-0.102543391
1741	7/12/2014	12	818	842	-24	-0.030496324
1742	7/12/2014	13	756	772	-16	-0.022445258
1743	7/12/2014	14	820	747	73	0.088024508
1744	7/12/2014	15	721	881	-160	-0.22317532
1745	7/12/2014	16	710	783	-73	-0.103771604
1746	7/12/2014	17	654	766	-112	-0.172705014
1747	7/12/2014	18	602	507	95	0.15756482
1748	7/12/2014	19	409	362	47	0.112963275
1749	7/12/2014	20	201	211	-10	-0.053890402
1750	7/12/2014	21	157	112	45	0.286079497
1751	7/12/2014	22	64	86	-22	-0.348556221
1752	7/12/2014	23	41	62	-21	-0.519499523
1753	7/13/2014	0	49	51	-2	-0.055320693
1754	7/13/2014	1	88	90	-2	-0.03175019
1755	7/13/2014	2	180	199	-19	-0.109020111
1756	7/13/2014	3	315	299	16	0.049142091
1757	7/13/2014	4	521	500	21	0.039337733
1758	7/13/2014	5	713	677	36	0.049289523
1759	7/13/2014	6	971	925	46	0.046515304
1760	7/13/2014	7	947	945	2	0.001893139
1761	7/13/2014	8	844	875	-31	-0.037517164
1762	7/13/2014	9	857	911	-54	-0.063133153
1763	7/13/2014	10	829	901	-72	-0.087016085
1764	7/13/2014	11	769	878	-109	-0.143004511
1765	7/13/2014	12	845	723	122	0.143386194
1766	7/13/2014	13	931	804	127	0.135521335
1767	7/13/2014	14	1171	891	280	0.238848714
1768	7/13/2014	15	1311	1076	235	0.178862314
1769	7/13/2014	16	1220	1160	60	0.048773921
1770	7/13/2014	17	1149	1087	62	0.053176915
1771	7/13/2014	18	741	797	-56	-0.07600269
1772	7/13/2014	19	402	433	-31	-0.078873746
1773	7/13/2014	20	198	227	-29	-0.146725504
1774	7/13/2014	21	108	123	-15	-0.145880044
1775	7/13/2014	22	108	61	47	0.426759312
1776	7/13/2014	23	60	85	-25	-0.425919184
1777	7/14/2014	0	65	74	-9	-0.150570996
1778	7/14/2014	1	130	102	28	0.215243571
1779	7/14/2014	2	235	253	-18	-0.078793949
1780	7/14/2014	3	382	387	-5	-0.01541471
1781	7/14/2014	4	602	582	20	0.03199828
1782	7/14/2014	5	882	767	115	0.130027132
1783	7/14/2014	6	1144	1163	-19	-0.016860018
1784	7/14/2014	7	1169	1144	25	0.020750199
1785	7/14/2014	8	1111	1042	69	0.061315601
1786	7/14/2014	9	1245	1114	131	0.105201159
1787	7/14/2014	10	1264	1214	50	0.039145019
1788	7/14/2014	11	1265	1199	66	0.051683947
